product_id,category,price,base_demand,size_available,is_popular
PROD_00888,Tops,48.64,5.454810330352009,"['M', 'S', 'XXL']",True
PROD_00889,Tops,79.36,1.8903268204433732,"['S', 'L', 'M']",True
PROD_00890,Outerwear,293.86,42.82972766515397,"['M', 'L', 'XL', 'S', 'XXL']",True
PROD_00891,Bottoms,96.18,25.238290360762115,"['XL', 'M', 'XXL']",True
PROD_00892,Bottoms,67.5,1.3762889307846695,"['XL', 'S', 'XXL', 'L', 'M']",True
PROD_00893,Shoes,89.25,27.985372888188177,"['XS', 'XXL', 'M', 'XL']",True
PROD_00894,Accessories,51.93,17.44603122803457,"['XL', 'M', 'XS', 'L']",True
PROD_00895,Jewelry,361.31,16.988869945854805,"['XS', 'XXL', 'L', 'M']",True
PROD_00896,Bottoms,98.91,7.658723061317568,"['XL', 'M', 'L']",True
PROD_00897,Tops,66.69,32.15375495661458,"['XS', 'XXL', 'M']",True
PROD_00898,Handbags,428.02,11.255747896962259,"['L', 'XS', 'S']",True
PROD_00899,Jewelry,300.83,5.006478261370057,"['XL', 'L', 'M', 'XS', 'XXL']",True
PROD_00900,Shoes,114.24,10.004723393136267,"['S', 'XXL', 'XS']",True
PROD_00901,Handbags,358.8,31.36786268584521,"['XL', 'M', 'XS', 'L']",True
PROD_00902,Dresses,129.71,11.935099402738578,"['XS', 'XL', 'L', 'M', 'S']",True
PROD_00903,Accessories,31.4,15.88376995631853,"['XS', 'L', 'XXL']",True
PROD_00904,Tops,65.2,38.10147754391861,"['L', 'M', 'XS', 'XL']",True
PROD_00905,Shoes,103.16,18.087328785370026,"['M', 'S', 'XL', 'L', 'XS']",True
PROD_00906,Bottoms,80.14,12.59613178965687,"['S', 'XL', 'XS']",True
PROD_00907,Accessories,33.53,28.449501361045627,"['S', 'XS', 'M', 'XL', 'L']",True
PROD_00908,Outerwear,230.54,13.963081970206431,"['S', 'M', 'XXL']",True
PROD_00909,Jewelry,302.63,9.796851910832016,"['XXL', 'S', 'L', 'XL', 'XS']",True
PROD_00910,Outerwear,262.61,13.334562476006331,"['M', 'XXL', 'L', 'XS']",True
PROD_00911,Shoes,84.45,14.282105911221155,"['L', 'XS', 'S', 'XXL']",True
PROD_00912,Jewelry,356.67,12.055921623584107,"['XS', 'M', 'S']",True
PROD_00913,Bottoms,99.35,17.758260800765544,"['XS', 'S', 'XL']",True
PROD_00914,Handbags,311.24,17.14605520109787,"['L', 'XXL', 'M', 'S']",True
PROD_00915,Handbags,257.74,9.818879270918606,"['XXL', 'S', 'XL', 'XS']",True
PROD_00916,Dresses,147.43,18.60886128000315,"['M', 'XXL', 'XL', 'XS', 'L']",True
PROD_00917,Dresses,206.1,9.78210668228429,"['S', 'XXL', 'M', 'XS']",True
PROD_00918,Accessories,50.2,2.7139304718215977,"['L', 'XXL', 'XL', 'M']",True
PROD_00919,Handbags,359.16,24.066321773876794,"['XS', 'L', 'S']",True
PROD_00920,Shoes,108.05,26.134302623497106,"['XL', 'XS', 'L', 'M', 'XXL']",True
PROD_00921,Shoes,87.5,13.799613992815358,"['S', 'L', 'XXL', 'XL']",True
PROD_00922,Handbags,219.62,21.490846436881643,"['XL', 'S', 'XS']",True
PROD_00923,Outerwear,233.72,4.685863911869765,"['S', 'M', 'XS', 'XL']",True
PROD_00924,Outerwear,182.56,62.2348704603786,"['L', 'XXL', 'M', 'XL', 'S']",True
PROD_00925,Bottoms,102.69,34.32897304627316,"['XL', 'XXL', 'L', 'S', 'XS']",True
PROD_00926,Jewelry,335.53,16.20594873624794,"['L', 'XL', 'M']",True
PROD_00927,Handbags,372.5,11.536856277496481,"['L', 'XS', 'XL', 'M', 'XXL']",True
PROD_00928,Handbags,297.61,21.41240009347491,"['M', 'XXL', 'L', 'XS']",True
PROD_00929,Jewelry,359.23,19.304584086134714,"['XS', 'XXL', 'M', 'S', 'L']",True
PROD_00930,Shoes,146.78,33.68715963698521,"['L', 'XXL', 'XL', 'M', 'XS']",True
PROD_00931,Jewelry,312.86,12.653007794806804,"['L', 'XS', 'XXL', 'M']",True
PROD_00932,Dresses,221.13,7.657156295537172,"['XXL', 'XS', 'M', 'XL']",True
PROD_00933,Handbags,216.77,23.76390910970718,"['L', 'XS', 'XXL', 'S']",True
PROD_00934,Shoes,133.64,12.809931397642009,"['XL', 'L', 'M', 'XXL', 'S']",True
PROD_00935,Shoes,95.76,33.9921023210885,"['L', 'M', 'S', 'XL']",True
PROD_00936,Bottoms,104.15,17.898495828595628,"['XL', 'L', 'XS', 'M']",True
PROD_00937,Dresses,223.09,30.440306637819198,"['XL', 'M', 'XS']",True
PROD_00938,Handbags,390.92,28.196200183535247,"['S', 'XXL', 'M']",True
PROD_00939,Outerwear,293.98,12.872958076737985,"['M', 'S', 'XL', 'XS', 'L']",True
PROD_00940,Tops,45.36,24.70340247183575,"['S', 'XL', 'XXL']",True
PROD_00941,Jewelry,201.41,8.192559187469326,"['S', 'XXL', 'XS', 'XL', 'M']",True
PROD_00942,Tops,46.65,31.857881605226126,"['M', 'XS', 'XXL', 'XL']",True
PROD_00943,Dresses,222.77,11.975156331027003,"['XL', 'XXL', 'L']",True
PROD_00944,Accessories,47.36,8.349650923157084,"['XXL', 'L', 'M']",True
PROD_00945,Handbags,273.13,14.32460322655473,"['M', 'XS', 'L', 'XL', 'XXL']",True
PROD_00946,Dresses,140.2,3.726317779501682,"['XS', 'XL', 'XXL', 'S', 'L']",True
PROD_00947,Tops,50.2,17.56501371807625,"['XXL', 'S', 'L', 'XS', 'XL']",True
PROD_00948,Handbags,428.94,10.588950676741813,"['XXL', 'M', 'S', 'XS']",True
PROD_00949,Dresses,218.69,12.26256797839886,"['XXL', 'M', 'XS']",True
PROD_00950,Handbags,298.28,22.942125879572433,"['XL', 'XS', 'M']",True
PROD_00951,Accessories,29.79,8.375711097229948,"['XXL', 'M', 'XL', 'L', 'XS']",True
PROD_00952,Dresses,204.99,19.234984307328425,"['XL', 'M', 'XS']",True
PROD_00953,Dresses,135.76,26.259037962391545,"['XS', 'L', 'M', 'S']",True
PROD_00954,Shoes,102.38,12.8663254105029,"['XS', 'M', 'XXL']",True
PROD_00955,Handbags,217.14,0.9074308037205038,"['S', 'M', 'XS']",True
PROD_00956,Dresses,177.72,9.801477883451742,"['L', 'M', 'XXL']",True
PROD_00957,Jewelry,231.7,17.976800487834986,"['M', 'XS', 'S']",True
PROD_00958,Dresses,164.13,16.089236058291995,"['XL', 'M', 'S', 'L']",True
PROD_00959,Shoes,169.22,5.277951872281225,"['L', 'XL', 'S', 'XS']",True
PROD_00960,Dresses,108.75,17.049508483765678,"['XS', 'M', 'S', 'XXL', 'XL']",True
PROD_00961,Accessories,31.84,24.265818874121532,"['M', 'XL', 'S']",True
PROD_00962,Outerwear,252.46,27.391956001263694,"['S', 'L', 'XL', 'XXL']",True
PROD_00963,Shoes,117.82,8.035256866239383,"['S', 'XS', 'XL', 'XXL', 'M']",True
PROD_00964,Handbags,244.24,39.473333889788904,"['L', 'XS', 'XXL']",True
PROD_00965,Accessories,43.07,17.129478279069907,"['L', 'XXL', 'XS', 'S', 'XL']",True
PROD_00966,Outerwear,165.95,7.084804980764238,"['XXL', 'XL', 'M', 'XS', 'L']",True
PROD_00967,Tops,65.05,24.4941398632307,"['L', 'S', 'XXL']",True
PROD_00968,Jewelry,313.81,2.2331975981260803,"['XL', 'S', 'L']",True
PROD_00969,Outerwear,180.16,19.09243963372082,"['L', 'XXL', 'M', 'XS', 'S']",True
PROD_00970,Tops,71.71,25.078720556882978,"['XXL', 'S', 'M', 'XS']",True
PROD_00971,Bottoms,64.23,12.968430605319757,"['L', 'M', 'XL', 'S', 'XXL']",True
PROD_00972,Outerwear,231.59,2.870519409306837,"['L', 'XXL', 'M', 'XL', 'XS']",True
PROD_00973,Outerwear,211.47,5.461771802126734,"['XXL', 'XS', 'S']",True
PROD_00974,Outerwear,187.82,14.163981834264384,"['M', 'XXL', 'XS', 'S', 'L']",True
PROD_00975,Bottoms,91.48,14.643178877241912,"['XS', 'XL', 'M', 'L', 'XXL']",True
PROD_00976,Dresses,160.21,10.36883722679407,"['S', 'L', 'XS', 'XXL', 'XL']",True
PROD_00977,Dresses,109.22,10.060379039929634,"['M', 'XL', 'XXL', 'S']",True
PROD_00978,Dresses,145.76,23.795434609243202,"['L', 'S', 'XS']",True
PROD_00979,Dresses,160.04,51.48270746477806,"['XXL', 'S', 'L', 'M', 'XL']",True
PROD_00980,Bottoms,81.9,8.844540172068422,"['XL', 'L', 'S', 'M']",True
PROD_00981,Jewelry,286.49,8.050402045361276,"['S', 'XXL', 'L', 'XL', 'XS']",True
PROD_00982,Accessories,37.87,17.387204341392792,"['XXL', 'L', 'XL', 'M']",True
PROD_00983,Bottoms,77.95,12.868941041987501,"['M', 'L', 'S', 'XS', 'XXL']",True
PROD_00984,Jewelry,367.28,38.74511387015173,"['XS', 'L', 'S', 'M']",True
PROD_00985,Tops,52.21,22.477641379492816,"['M', 'S', 'XXL']",True
PROD_00986,Handbags,340.29,18.86172351123253,"['M', 'XL', 'L', 'XS', 'S']",True
PROD_00987,Outerwear,175.9,6.368708886062828,"['XS', 'L', 'M', 'XL', 'XXL']",True
PROD_00988,Tops,53.48,18.03094383221572,"['L', 'XS', 'S', 'M']",True
PROD_00989,Tops,68.29,1.0869247074082065,"['L', 'S', 'XXL', 'XS', 'M']",True
PROD_00990,Bottoms,85.19,10.516448104316314,"['S', 'M', 'L', 'XXL']",True
PROD_00991,Tops,79.05,16.549601189146653,"['M', 'L', 'XS']",True
PROD_00992,Dresses,135.31,24.502906249501063,"['S', 'XXL', 'XL', 'M']",True
PROD_00993,Dresses,127.64,30.381164593368943,"['XXL', 'L', 'XL', 'XS']",True
PROD_00994,Handbags,330.07,15.302522667823606,"['XXL', 'M', 'XL', 'L']",True
PROD_00995,Bottoms,115.68,12.244585743745793,"['S', 'XL', 'M', 'XXL', 'XS']",True
PROD_00996,Accessories,28.04,17.913676145472767,"['XXL', 'S', 'L', 'XS']",True
PROD_00997,Accessories,58.21,6.548089948773792,"['L', 'XL', 'M', 'XXL']",True
PROD_00998,Shoes,119.93,28.610782449802766,"['XL', 'L', 'M', 'XS', 'XXL']",True
PROD_00999,Handbags,286.84,7.734040571208409,"['L', 'XL', 'S', 'M', 'XS']",True
PROD_01000,Shoes,101.17,6.965796372109098,"['XL', 'S', 'XS', 'L']",False
PROD_01001,Outerwear,259.11,10.64421454761002,"['S', 'M', 'XS']",False
PROD_01002,Bottoms,78.23,3.4281638358039626,"['L', 'M', 'XXL']",False
PROD_01003,Bottoms,87.27,2.7731360716674605,"['XL', 'L', 'S', 'XS']",False
PROD_01004,Handbags,431.29,0.3312126006181442,"['XXL', 'XL', 'L']",False
PROD_01005,Dresses,157.6,0.9142540206535776,"['XL', 'L', 'S']",False
PROD_01006,Dresses,143.35,2.6880522024770954,"['L', 'XS', 'XXL', 'S']",False
PROD_01007,Jewelry,325.48,4.198904028823777,"['L', 'S', 'M']",False
PROD_01008,Handbags,384.29,5.53216670252907,"['L', 'M', 'XL']",False
PROD_01009,Jewelry,320.3,5.419700959543897,"['S', 'M', 'XS']",False
PROD_01010,Accessories,59.18,12.87725408345064,"['XXL', 'M', 'L', 'XL']",False
PROD_01011,Dresses,111.41,8.3201833357945,"['S', 'XS', 'XXL', 'XL', 'M']",False
PROD_01012,Accessories,52.58,4.12576232983524,"['XXL', 'M', 'S']",False
PROD_01013,Dresses,121.98,6.423189952517326,"['S', 'XL', 'L', 'M', 'XXL']",False
PROD_01014,Tops,85.08,0.922224088456548,"['M', 'L', 'S']",False
PROD_01015,Handbags,295.27,0.1512310397075894,"['XL', 'XS', 'M', 'S', 'L']",False
PROD_01016,Handbags,232.08,1.1866439387580356,"['XL', 'XS', 'M', 'XXL', 'S']",False
PROD_01017,Handbags,263.58,7.665000291569208,"['XS', 'L', 'S']",False
PROD_01018,Bottoms,67.35,0.3483756852916424,"['XXL', 'L', 'XL']",False
PROD_01019,Bottoms,107.62,0.5940554718416841,"['XXL', 'L', 'M', 'XL', 'S']",False
PROD_01020,Shoes,171.8,0.7020520463819357,"['M', 'XS', 'S', 'XXL']",False
PROD_01021,Jewelry,372.95,1.4214934344196792,"['M', 'S', 'XXL', 'XL']",False
PROD_01022,Tops,73.79,0.516934457945805,"['XXL', 'XL', 'S']",False
PROD_01023,Tops,77.92,0.9115766612631253,"['XS', 'XL', 'M']",False
PROD_01024,Jewelry,290.43,8.257905980444505,"['M', 'XL', 'L']",False
PROD_01025,Bottoms,62.59,3.8084454733611035,"['L', 'M', 'XS', 'S']",False
PROD_01026,Jewelry,359.75,0.7833398733315285,"['L', 'XS', 'S', 'XXL']",False
PROD_01027,Shoes,133.75,1.8236713498927055,"['XS', 'S', 'XL']",False
PROD_01028,Handbags,292.06,7.739700658924977,"['S', 'XXL', 'L']",False
PROD_01029,Outerwear,292.74,2.775852509043813,"['XL', 'XXL', 'S', 'M', 'XS']",False
PROD_01030,Handbags,373.42,0.6195175580434004,"['L', 'M', 'XXL']",False
PROD_01031,Outerwear,201.0,14.037276543005373,"['XS', 'XXL', 'XL', 'M']",False
PROD_01032,Dresses,154.83,2.8642472485839097,"['S', 'XL', 'M', 'L']",False
PROD_01033,Bottoms,72.22,8.467218216940765,"['L', 'XS', 'S']",False
PROD_01034,Tops,61.77,3.901223392972013,"['S', 'XS', 'XL']",False
PROD_01035,Outerwear,229.71,0.29964842661551316,"['S', 'XS', 'XXL', 'M']",False
PROD_01036,Bottoms,94.76,3.5316412109334543,"['XL', 'L', 'M']",False
PROD_01037,Shoes,90.46,1.8747248029779755,"['XXL', 'XS', 'L', 'S', 'M']",False
PROD_01038,Shoes,85.31,1.0838547178778573,"['XXL', 'S', 'XS']",False
PROD_01039,Tops,61.71,0.7893536265635317,"['L', 'XS', 'S']",False
PROD_01040,Jewelry,177.9,2.5658623419364632,"['XS', 'M', 'S']",False
PROD_01041,Tops,89.25,1.0604151834626798,"['S', 'XL', 'XXL', 'L']",False
PROD_01042,Tops,83.82,0.04670394708684899,"['XL', 'M', 'S', 'XXL']",False
PROD_01043,Tops,63.95,2.393006152150442,"['S', 'XS', 'XXL', 'L', 'M']",False
PROD_01044,Tops,57.2,1.53325333609923,"['XXL', 'S', 'L']",False
PROD_01045,Shoes,131.1,5.6668123654601334,"['S', 'XL', 'M']",False
PROD_01046,Outerwear,205.27,1.1771466840567857,"['S', 'XXL', 'M', 'XS', 'L']",False
PROD_01047,Jewelry,233.46,4.9994099718271325,"['S', 'XS', 'L', 'XL', 'XXL']",False
PROD_01048,Handbags,210.56,0.8423174879573183,"['L', 'XXL', 'XS']",False
PROD_01049,Accessories,48.73,3.735134409533286,"['S', 'XXL', 'XL', 'XS']",False
PROD_01050,Tops,83.45,4.442113049918671,"['S', 'XL', 'M']",False
PROD_01051,Outerwear,193.95,0.9135025729149406,"['XXL', 'S', 'L', 'XS', 'XL']",False
PROD_01052,Handbags,324.09,1.3553807252955536,"['S', 'M', 'L', 'XL']",False
PROD_01053,Dresses,213.53,10.40359288105669,"['L', 'XL', 'XXL', 'XS']",False
PROD_01054,Bottoms,60.05,2.7715617576554976,"['XS', 'XL', 'L', 'XXL']",False
PROD_01055,Bottoms,58.47,6.332948850927368,"['M', 'S', 'XS']",False
PROD_01056,Shoes,86.51,3.4974383675868506,"['L', 'XL', 'XS']",False
PROD_01057,Accessories,48.39,0.5289147768470734,"['XXL', 'L', 'XS', 'XL', 'M']",False
PROD_01058,Dresses,154.3,0.055627527622319484,"['S', 'L', 'M']",False
PROD_01059,Bottoms,70.06,1.7323480018160617,"['L', 'S', 'XS', 'M']",False
PROD_01060,Jewelry,342.72,3.1906832304880672,"['XS', 'XXL', 'S', 'M']",False
PROD_01061,Dresses,220.33,2.9617217275950685,"['M', 'XXL', 'XL', 'S', 'XS']",False
PROD_01062,Tops,74.99,0.3019621542472083,"['M', 'S', 'XXL', 'XL']",False
PROD_01063,Jewelry,309.8,0.1744240371122946,"['XXL', 'S', 'M', 'XL']",False
PROD_01064,Accessories,40.85,1.072120243291557,"['M', 'XL', 'XS', 'L']",False
PROD_01065,Tops,53.99,1.2305036782543093,"['XXL', 'S', 'M', 'L']",False
PROD_01066,Tops,81.66,0.774884557000054,"['XL', 'XS', 'S', 'L', 'M']",False
PROD_01067,Tops,80.11,6.224306727068509,"['XS', 'L', 'XL']",False
PROD_01068,Tops,67.61,0.16259763691041446,"['L', 'XS', 'M']",False
PROD_01069,Outerwear,259.06,4.916489964780524,"['XL', 'S', 'XXL', 'L', 'XS']",False
PROD_01070,Dresses,118.54,3.6713272306200526,"['S', 'M', 'XS', 'XXL', 'XL']",False
PROD_01071,Accessories,33.86,3.0881570910811815,"['M', 'XS', 'S', 'XL']",False
PROD_01072,Bottoms,116.04,0.49864124295132595,"['XXL', 'S', 'XL', 'L']",False
PROD_01073,Tops,53.56,0.4174372724202188,"['XL', 'L', 'M']",False
PROD_01074,Dresses,135.0,2.8212009621021115,"['XL', 'M', 'L', 'XS', 'XXL']",False
PROD_01075,Bottoms,65.08,0.7216368176613238,"['S', 'XXL', 'XL']",False
PROD_01076,Accessories,29.67,6.468842678899916,"['M', 'XXL', 'XS', 'S']",False
PROD_01077,Tops,67.55,7.0718154169046255,"['XXL', 'XS', 'M', 'S']",False
PROD_01078,Outerwear,270.6,13.334800938997242,"['XXL', 'S', 'XL', 'L']",False
PROD_01079,Bottoms,83.39,0.659971520982322,"['XS', 'M', 'L', 'XXL']",False
PROD_01080,Accessories,59.16,3.266246774500712,"['XXL', 'XS', 'XL', 'S']",False
PROD_01081,Outerwear,272.29,2.7112601278589334,"['S', 'XS', 'L', 'M']",False
PROD_01082,Outerwear,185.33,0.0007288918435873109,"['XXL', 'XL', 'L']",False
PROD_01083,Bottoms,89.29,2.511944523597599,"['M', 'XS', 'S', 'L']",False
PROD_01084,Bottoms,81.36,9.9575524719846,"['XXL', 'XS', 'XL', 'L']",False
PROD_01085,Tops,61.33,0.11063702709200107,"['M', 'XXL', 'L', 'S']",False
PROD_01086,Bottoms,114.95,1.1611172174011932,"['XL', 'L', 'XS']",False
PROD_01087,Jewelry,354.13,0.33480114969330055,"['XS', 'XL', 'XXL', 'S', 'M']",False
PROD_01088,Accessories,40.87,4.587586953940798,"['XL', 'L', 'XXL']",False
PROD_01089,Dresses,217.53,0.2870612275550124,"['S', 'L', 'XL', 'XS']",False
PROD_01090,Outerwear,244.14,0.6652774161846475,"['M', 'XXL', 'XL', 'S', 'XS']",False
PROD_01091,Dresses,192.66,0.12348252989702721,"['S', 'L', 'XXL']",False
PROD_01092,Tops,55.86,0.4849744155571889,"['L', 'M', 'S', 'XXL', 'XL']",False
PROD_01093,Tops,42.95,0.43571225329561325,"['M', 'XS', 'L', 'XXL']",False
PROD_01094,Accessories,38.13,3.393133347852273,"['L', 'S', 'XS']",False
PROD_01095,Shoes,120.22,3.2725942264903773,"['L', 'S', 'XL', 'M']",False
PROD_01096,Handbags,247.84,0.5735194634132694,"['M', 'S', 'XS']",False
PROD_01097,Outerwear,156.98,3.500465119668745,"['M', 'XXL', 'XS', 'S', 'XL']",False
PROD_01098,Shoes,102.49,0.30815456416371023,"['L', 'XL', 'XXL', 'M', 'S']",False
PROD_01099,Bottoms,64.05,2.6699079367099467,"['S', 'XXL', 'XS', 'M']",False
PROD_01100,Shoes,94.66,1.7543044426928796,"['XS', 'XXL', 'L']",False
PROD_01101,Bottoms,101.45,3.3934855896171956,"['S', 'L', 'XS', 'M']",False
PROD_01102,Shoes,87.9,1.4865944557340236,"['XS', 'M', 'S', 'XL', 'XXL']",False
PROD_01103,Tops,71.89,1.5973706946264592,"['M', 'S', 'XL', 'L']",False
PROD_01104,Accessories,33.87,4.261461047979547,"['XXL', 'XS', 'S', 'XL', 'M']",False
PROD_01105,Outerwear,198.42,2.8363465804445194,"['XXL', 'XS', 'M', 'XL', 'S']",False
PROD_01106,Shoes,140.54,2.2060062847756985,"['S', 'XXL', 'L', 'XL']",False
PROD_01107,Tops,58.11,11.191625095197299,"['XL', 'XS', 'L', 'M', 'S']",False
PROD_01108,Outerwear,284.53,3.3467763659678473,"['XS', 'M', 'XXL', 'L', 'S']",False
PROD_01109,Outerwear,154.93,2.2073752338224697,"['XS', 'XXL', 'S', 'L']",False
PROD_01110,Tops,81.77,4.657403998164684,"['M', 'S', 'XS']",False
PROD_01111,Accessories,33.72,1.23632737768977,"['L', 'XS', 'S', 'XL', 'XXL']",False
PROD_01112,Tops,72.72,5.903771050501184,"['XXL', 'XS', 'XL', 'M', 'L']",False
PROD_01113,Dresses,194.61,5.850835545285554,"['M', 'XXL', 'XL', 'S', 'XS']",False
PROD_01114,Shoes,90.24,5.234199477885594,"['XXL', 'M', 'XS']",False
PROD_01115,Tops,79.72,1.862238545590563,"['M', 'XL', 'L', 'XXL', 'S']",False
PROD_01116,Bottoms,66.47,0.4003192558674283,"['L', 'XXL', 'M', 'XS', 'XL']",False
PROD_01117,Handbags,385.49,6.1668257587630295,"['XS', 'XXL', 'M', 'S']",False
PROD_01118,Dresses,163.76,4.313661367870394,"['S', 'XL', 'L', 'XS']",False
PROD_01119,Accessories,44.89,24.41255156424708,"['XXL', 'M', 'S']",False
PROD_01120,Accessories,58.97,5.9626886885555965,"['XL', 'S', 'L', 'XS', 'M']",False
PROD_01121,Handbags,305.25,4.0823976613362625,"['L', 'XS', 'M', 'XL', 'XXL']",False
PROD_01122,Jewelry,290.1,1.6520213866697517,"['S', 'XS', 'M', 'L']",False
PROD_01123,Outerwear,272.75,2.4792018723692766,"['S', 'M', 'XS', 'XL']",False
PROD_01124,Outerwear,154.43,2.794327343304471,"['S', 'XS', 'XL', 'L']",False
PROD_01125,Jewelry,315.82,2.672812349866374,"['L', 'M', 'S', 'XS', 'XXL']",False
PROD_01126,Handbags,350.0,2.3190669216547093,"['XXL', 'XS', 'M', 'S', 'L']",False
PROD_01127,Shoes,90.38,0.004757704030080256,"['S', 'XXL', 'XL', 'M', 'L']",False
PROD_01128,Handbags,392.71,9.319506734400278,"['S', 'XL', 'XS', 'XXL', 'M']",False
PROD_01129,Jewelry,289.37,0.8776516100107363,"['L', 'XS', 'XL', 'S']",False
PROD_01130,Shoes,84.15,6.155647537009326,"['XL', 'S', 'L']",False
PROD_01131,Jewelry,367.3,0.8500640301178226,"['S', 'XS', 'XL', 'XXL', 'M']",False
PROD_01132,Accessories,51.91,0.16351390789033007,"['M', 'XS', 'XXL']",False
PROD_01133,Accessories,59.52,1.112009467010183,"['XXL', 'XL', 'L']",False
PROD_01134,Shoes,174.72,0.4580949322406934,"['XL', 'XXL', 'XS']",False
PROD_01135,Jewelry,323.58,3.471296916348331,"['XL', 'L', 'S']",False
PROD_01136,Handbags,284.12,2.835282384704742,"['XL', 'M', 'S', 'L', 'XS']",False
PROD_01137,Outerwear,148.38,7.1519014693783785,"['M', 'L', 'XS', 'XXL', 'S']",False
PROD_01138,Shoes,98.94,1.4924510231163204,"['XXL', 'S', 'M']",False
PROD_01139,Shoes,87.42,0.4411020995614799,"['M', 'XL', 'XXL']",False
PROD_01140,Dresses,161.24,8.369973307437247,"['XL', 'M', 'XXL', 'S', 'L']",False
PROD_01141,Handbags,215.35,6.100460220774375,"['L', 'M', 'XS', 'XL', 'S']",False
PROD_01142,Bottoms,106.37,0.3710774042950224,"['L', 'S', 'M', 'XXL']",False
PROD_01143,Bottoms,101.61,3.494549739332552,"['M', 'S', 'XXL']",False
PROD_01144,Bottoms,85.27,5.61618702223409,"['M', 'XXL', 'S', 'XS', 'XL']",False
PROD_01145,Tops,65.4,3.5884740859472943,"['XXL', 'S', 'XS', 'M', 'XL']",False
PROD_01146,Dresses,214.15,0.054589703166964085,"['XXL', 'S', 'L']",False
PROD_01147,Handbags,252.39,1.0079348970764126,"['M', 'XL', 'XS']",False
PROD_01148,Outerwear,247.87,4.89292178553315,"['XL', 'XS', 'S', 'M', 'XXL']",False
PROD_01149,Outerwear,158.48,10.456468703870103,"['L', 'XXL', 'XS']",False
PROD_01150,Handbags,307.35,3.4141042568352593,"['XXL', 'XS', 'XL', 'M', 'L']",False
PROD_01151,Dresses,125.46,6.831309110284293,"['S', 'XXL', 'XL']",False
PROD_01152,Shoes,172.23,6.905042806243342,"['M', 'S', 'XXL', 'XL', 'L']",False
PROD_01153,Accessories,37.18,0.93830066359604,"['L', 'XS', 'M', 'XXL', 'XL']",False
PROD_01154,Tops,73.65,1.0442560060534938,"['L', 'XXL', 'XS', 'XL']",False
PROD_01155,Jewelry,178.73,4.898759870694159,"['XXL', 'M', 'L', 'XL', 'XS']",False
PROD_01156,Handbags,284.32,0.470076287597575,"['S', 'XXL', 'XS', 'M']",False
PROD_01157,Bottoms,89.9,1.2820745045160211,"['L', 'XXL', 'S', 'XL']",False
PROD_01158,Handbags,390.67,5.1993735409888,"['XL', 'S', 'L']",False
PROD_01159,Outerwear,199.14,1.1983237718412436,"['XXL', 'L', 'M']",False
PROD_01160,Accessories,58.41,9.53375494525151,"['M', 'S', 'L', 'XS', 'XXL']",False
PROD_01161,Bottoms,93.27,12.820588854219384,"['XL', 'M', 'XS', 'S']",False
PROD_01162,Outerwear,181.54,1.6889556874119571,"['L', 'M', 'XXL', 'XS']",False
PROD_01163,Shoes,111.76,4.966096090654083,"['XL', 'XS', 'L', 'XXL', 'S']",False
PROD_01164,Handbags,295.95,1.427545471992813,"['S', 'M', 'XXL']",False
PROD_01165,Tops,56.69,7.860384389383466,"['XL', 'M', 'XS']",False
PROD_01166,Outerwear,206.04,0.7754509437370014,"['M', 'XL', 'L', 'XS']",False
PROD_01167,Jewelry,354.4,1.5065927005070523,"['XS', 'XXL', 'L', 'M']",False
PROD_01168,Bottoms,58.28,2.067323863210102,"['L', 'XL', 'XS', 'XXL']",False
PROD_01169,Handbags,270.53,4.993749509878323,"['XL', 'XS', 'XXL', 'M']",False
PROD_01170,Handbags,250.89,2.0776761012529974,"['S', 'XL', 'M', 'XXL', 'XS']",False
PROD_01171,Handbags,212.22,4.953234616010839,"['XXL', 'XL', 'M', 'L', 'S']",False
PROD_01172,Accessories,30.78,0.7567517749009421,"['M', 'XL', 'XXL', 'S']",False
PROD_01173,Tops,42.58,2.1952733925913526,"['XXL', 'XS', 'L']",False
PROD_01174,Outerwear,195.98,2.962604287938076,"['L', 'M', 'XL', 'S']",False
PROD_01175,Bottoms,111.27,3.363111649852704,"['XS', 'M', 'XXL', 'L', 'S']",False
PROD_01176,Jewelry,260.32,6.597902799055468,"['M', 'S', 'XL', 'XXL', 'L']",False
PROD_01177,Dresses,203.84,3.4439808467851463,"['XXL', 'XL', 'M', 'S']",False
PROD_01178,Dresses,130.77,1.3200224145709616,"['XS', 'XXL', 'S', 'L', 'M']",False
PROD_01179,Jewelry,265.83,1.4625943892522681,"['XL', 'M', 'XS', 'S', 'L']",False
PROD_01180,Jewelry,260.22,1.017151188628945,"['L', 'XL', 'M', 'XS', 'S']",False
PROD_01181,Jewelry,298.49,4.289627253111816,"['XL', 'S', 'L']",False
PROD_01182,Outerwear,171.44,0.8687722872762063,"['XL', 'XS', 'XXL', 'S']",False
PROD_01183,Outerwear,201.61,4.036700916105345,"['L', 'XS', 'M', 'S']",False
PROD_01184,Outerwear,166.3,4.890594459021965,"['M', 'L', 'S']",False
PROD_01185,Dresses,213.91,5.620897490739829,"['XS', 'S', 'M', 'XL', 'L']",False
PROD_01186,Shoes,116.56,0.35318775988362644,"['XS', 'XL', 'S', 'M']",False
PROD_01187,Outerwear,191.12,0.5357836703742747,"['L', 'XS', 'XXL']",False
PROD_01188,Shoes,94.9,1.2534910703788524,"['XS', 'M', 'XL']",False
PROD_01189,Handbags,326.07,0.515322741466676,"['XS', 'XXL', 'S']",False
